Country,Year,Category,Percentage,Amount_Billions_USD,Total_Budget_Billions_USD
Bangladesh,1956,Defense,10.33,0.05,0.483
Bangladesh,1956,Education,5.26,0.025,0.483
Bangladesh,1956,Health,5.21,0.025,0.483
Bangladesh,1956,Interest_Payments,18.12,0.088,0.483
Bangladesh,1956,Infrastructure,18.32,0.088,0.483
Bangladesh,1956,Agriculture,9.16,0.044,0.483
Bangladesh,1956,State_Transfers,9.16,0.044,0.483
Bangladesh,1956,Social_Welfare,9.16,0.044,0.483
Bangladesh,1956,Administration_and_Others,15.27,0.074,0.483
Bangladesh,1957,Defense,10.33,0.052,0.507
Bangladesh,1957,Education,5.26,0.027,0.507
Bangladesh,1957,Health,5.21,0.026,0.507
Bangladesh,1957,Interest_Payments,18.12,0.092,0.507
Bangladesh,1957,Infrastructure,18.32,0.093,0.507
Bangladesh,1957,Agriculture,9.16,0.046,0.507
Bangladesh,1957,State_Transfers,9.16,0.046,0.507
Bangladesh,1957,Social_Welfare,9.16,0.046,0.507
Bangladesh,1957,Administration_and_Others,15.27,0.077,0.507
Bangladesh,1958,Defense,10.33,0.055,0.532
Bangladesh,1958,Education,5.26,0.028,0.532
Bangladesh,1958,Health,5.21,0.028,0.532
Bangladesh,1958,Interest_Payments,18.12,0.096,0.532
Bangladesh,1958,Infrastructure,18.32,0.098,0.532
Bangladesh,1958,Agriculture,9.16,0.049,0.532
Bangladesh,1958,State_Transfers,9.16,0.049,0.532
Bangladesh,1958,Social_Welfare,9.16,0.049,0.532
Bangladesh,1958,Administration_and_Others,15.27,0.081,0.532
Bangladesh,1959,Defense,10.33,0.058,0.559
Bangladesh,1959,Education,5.26,0.029,0.559
Bangladesh,1959,Health,5.21,0.029,0.559
Bangladesh,1959,Interest_Payments,18.12,0.101,0.559
Bangladesh,1959,Infrastructure,18.32,0.102,0.559
Bangladesh,1959,Agriculture,9.16,0.051,0.559
Bangladesh,1959,State_Transfers,9.16,0.051,0.559
Bangladesh,1959,Social_Welfare,9.16,0.051,0.559
Bangladesh,1959,Administration_and_Others,15.27,0.085,0.559
Bangladesh,1960,Defense,10.33,0.061,0.587
Bangladesh,1960,Education,5.26,0.031,0.587
Bangladesh,1960,Health,5.21,0.031,0.587
Bangladesh,1960,Interest_Payments,18.12,0.106,0.587
Bangladesh,1960,Infrastructure,18.32,0.108,0.587
Bangladesh,1960,Agriculture,9.16,0.054,0.587
Bangladesh,1960,State_Transfers,9.16,0.054,0.587
Bangladesh,1960,Social_Welfare,9.16,0.054,0.587
Bangladesh,1960,Administration_and_Others,15.27,0.09,0.587
Bangladesh,1961,Defense,10.33,0.068,0.662
Bangladesh,1961,Education,5.26,0.035,0.662
Bangladesh,1961,Health,5.21,0.034,0.662
Bangladesh,1961,Interest_Payments,18.12,0.12,0.662
Bangladesh,1961,Infrastructure,18.32,0.121,0.662
Bangladesh,1961,Agriculture,9.16,0.061,0.662
Bangladesh,1961,State_Transfers,9.16,0.061,0.662
Bangladesh,1961,Social_Welfare,9.16,0.061,0.662
Bangladesh,1961,Administration_and_Others,15.27,0.101,0.662
Bangladesh,1962,Defense,10.33,0.072,0.698
Bangladesh,1962,Education,5.26,0.037,0.698
Bangladesh,1962,Health,5.21,0.036,0.698
Bangladesh,1962,Interest_Payments,18.12,0.126,0.698
Bangladesh,1962,Infrastructure,18.32,0.128,0.698
Bangladesh,1962,Agriculture,9.16,0.064,0.698
Bangladesh,1962,State_Transfers,9.16,0.064,0.698
Bangladesh,1962,Social_Welfare,9.16,0.064,0.698
Bangladesh,1962,Administration_and_Others,15.27,0.107,0.698
Bangladesh,1963,Defense,10.33,0.075,0.73
Bangladesh,1963,Education,5.26,0.038,0.73
Bangladesh,1963,Health,5.21,0.038,0.73
Bangladesh,1963,Interest_Payments,18.12,0.132,0.73
Bangladesh,1963,Infrastructure,18.32,0.134,0.73
Bangladesh,1963,Agriculture,9.16,0.067,0.73
Bangladesh,1963,State_Transfers,9.16,0.067,0.73
Bangladesh,1963,Social_Welfare,9.16,0.067,0.73
Bangladesh,1963,Administration_and_Others,15.27,0.112,0.73
Bangladesh,1964,Defense,10.33,0.076,0.74
Bangladesh,1964,Education,5.26,0.039,0.74
Bangladesh,1964,Health,5.21,0.039,0.74
Bangladesh,1964,Interest_Payments,18.12,0.134,0.74
Bangladesh,1964,Infrastructure,18.32,0.136,0.74
Bangladesh,1964,Agriculture,9.16,0.068,0.74
Bangladesh,1964,State_Transfers,9.16,0.068,0.74
Bangladesh,1964,Social_Welfare,9.16,0.068,0.74
Bangladesh,1964,Administration_and_Others,15.27,0.113,0.74
Bangladesh,1965,Defense,10.33,0.084,0.811
Bangladesh,1965,Education,5.26,0.043,0.811
Bangladesh,1965,Health,5.21,0.042,0.811
Bangladesh,1965,Interest_Payments,18.12,0.147,0.811
Bangladesh,1965,Infrastructure,18.32,0.149,0.811
Bangladesh,1965,Agriculture,9.16,0.074,0.811
Bangladesh,1965,State_Transfers,9.16,0.074,0.811
Bangladesh,1965,Social_Welfare,9.16,0.074,0.811
Bangladesh,1965,Administration_and_Others,15.27,0.124,0.811
Bangladesh,1966,Defense,10.33,0.091,0.884
Bangladesh,1966,Education,5.26,0.047,0.884
Bangladesh,1966,Health,5.21,0.046,0.884
Bangladesh,1966,Interest_Payments,18.12,0.16,0.884
Bangladesh,1966,Infrastructure,18.32,0.162,0.884
Bangladesh,1966,Agriculture,9.16,0.081,0.884
Bangladesh,1966,State_Transfers,9.16,0.081,0.884
Bangladesh,1966,Social_Welfare,9.16,0.081,0.884
Bangladesh,1966,Administration_and_Others,15.27,0.135,0.884
Bangladesh,1967,Defense,10.33,0.103,0.996
Bangladesh,1967,Education,5.26,0.052,0.996
Bangladesh,1967,Health,5.21,0.052,0.996
Bangladesh,1967,Interest_Payments,18.12,0.18,0.996
Bangladesh,1967,Infrastructure,18.32,0.182,0.996
Bangladesh,1967,Agriculture,9.16,0.091,0.996
Bangladesh,1967,State_Transfers,9.16,0.091,0.996
Bangladesh,1967,Social_Welfare,9.16,0.091,0.996
Bangladesh,1967,Administration_and_Others,15.27,0.152,0.996
Bangladesh,1968,Defense,10.33,0.106,1.028
Bangladesh,1968,Education,5.26,0.054,1.028
Bangladesh,1968,Health,5.21,0.054,1.028
Bangladesh,1968,Interest_Payments,18.12,0.186,1.028
Bangladesh,1968,Infrastructure,18.32,0.188,1.028
Bangladesh,1968,Agriculture,9.16,0.094,1.028
Bangladesh,1968,State_Transfers,9.16,0.094,1.028
Bangladesh,1968,Social_Welfare,9.16,0.094,1.028
Bangladesh,1968,Administration_and_Others,15.27,0.157,1.028
Bangladesh,1969,Defense,10.33,0.12,1.163
Bangladesh,1969,Education,5.26,0.061,1.163
Bangladesh,1969,Health,5.21,0.061,1.163
Bangladesh,1969,Interest_Payments,18.12,0.211,1.163
Bangladesh,1969,Infrastructure,18.32,0.213,1.163
Bangladesh,1969,Agriculture,9.16,0.107,1.163
Bangladesh,1969,State_Transfers,9.16,0.107,1.163
Bangladesh,1969,Social_Welfare,9.16,0.107,1.163
Bangladesh,1969,Administration_and_Others,15.27,0.178,1.163
Bangladesh,1970,Defense,10.33,0.128,1.235
Bangladesh,1970,Education,5.26,0.065,1.235
Bangladesh,1970,Health,5.21,0.064,1.235
Bangladesh,1970,Interest_Payments,18.12,0.224,1.235
Bangladesh,1970,Infrastructure,18.32,0.226,1.235
Bangladesh,1970,Agriculture,9.16,0.113,1.235
Bangladesh,1970,State_Transfers,9.16,0.113,1.235
Bangladesh,1970,Social_Welfare,9.16,0.113,1.235
Bangladesh,1970,Administration_and_Others,15.27,0.189,1.235
Bangladesh,1971,Defense,10.33,0.124,1.202
Bangladesh,1971,Education,5.26,0.063,1.202
Bangladesh,1971,Health,5.21,0.063,1.202
Bangladesh,1971,Interest_Payments,18.12,0.218,1.202
Bangladesh,1971,Infrastructure,18.32,0.22,1.202
Bangladesh,1971,Agriculture,9.16,0.11,1.202
Bangladesh,1971,State_Transfers,9.16,0.11,1.202
Bangladesh,1971,Social_Welfare,9.16,0.11,1.202
Bangladesh,1971,Administration_and_Others,15.27,0.184,1.202
Bangladesh,1972,Defense,10.33,0.089,0.864
Bangladesh,1972,Education,5.26,0.045,0.864
Bangladesh,1972,Health,5.21,0.045,0.864
Bangladesh,1972,Interest_Payments,18.12,0.156,0.864
Bangladesh,1972,Infrastructure,18.32,0.158,0.864
Bangladesh,1972,Agriculture,9.16,0.079,0.864
Bangladesh,1972,State_Transfers,9.16,0.079,0.864
Bangladesh,1972,Social_Welfare,9.16,0.079,0.864
Bangladesh,1972,Administration_and_Others,15.27,0.132,0.864
Bangladesh,1973,Defense,10.33,0.115,1.111
Bangladesh,1973,Education,5.26,0.058,1.111
Bangladesh,1973,Health,5.21,0.058,1.111
Bangladesh,1973,Interest_Payments,18.12,0.201,1.111
Bangladesh,1973,Infrastructure,18.32,0.203,1.111
Bangladesh,1973,Agriculture,9.16,0.102,1.111
Bangladesh,1973,State_Transfers,9.16,0.102,1.111
Bangladesh,1973,Social_Welfare,9.16,0.102,1.111
Bangladesh,1973,Administration_and_Others,15.27,0.17,1.111
Bangladesh,1974,Defense,10.33,0.177,1.718
Bangladesh,1974,Education,5.26,0.09,1.718
Bangladesh,1974,Health,5.21,0.09,1.718
Bangladesh,1974,Interest_Payments,18.12,0.311,1.718
Bangladesh,1974,Infrastructure,18.32,0.315,1.718
Bangladesh,1974,Agriculture,9.16,0.157,1.718
Bangladesh,1974,State_Transfers,9.16,0.157,1.718
Bangladesh,1974,Social_Welfare,9.16,0.157,1.718
Bangladesh,1974,Administration_and_Others,15.27,0.262,1.718
Bangladesh,1975,Defense,10.33,0.276,2.671
Bangladesh,1975,Education,5.26,0.14,2.671
Bangladesh,1975,Health,5.21,0.139,2.671
Bangladesh,1975,Interest_Payments,18.12,0.484,2.671
Bangladesh,1975,Infrastructure,18.32,0.489,2.671
Bangladesh,1975,Agriculture,9.16,0.245,2.671
Bangladesh,1975,State_Transfers,9.16,0.245,2.671
Bangladesh,1975,Social_Welfare,9.16,0.245,2.671
Bangladesh,1975,Administration_and_Others,15.27,0.408,2.671
Bangladesh,1976,Defense,10.33,0.144,1.389
Bangladesh,1976,Education,5.26,0.073,1.389
Bangladesh,1976,Health,5.21,0.072,1.389
Bangladesh,1976,Interest_Payments,18.12,0.252,1.389
Bangladesh,1976,Infrastructure,18.32,0.255,1.389
Bangladesh,1976,Agriculture,9.16,0.127,1.389
Bangladesh,1976,State_Transfers,9.16,0.127,1.389
Bangladesh,1976,Social_Welfare,9.16,0.127,1.389
Bangladesh,1976,Administration_and_Others,15.27,0.212,1.389
Bangladesh,1977,Defense,10.33,0.137,1.325
Bangladesh,1977,Education,5.26,0.07,1.325
Bangladesh,1977,Health,5.21,0.069,1.325
Bangladesh,1977,Interest_Payments,18.12,0.24,1.325
Bangladesh,1977,Infrastructure,18.32,0.243,1.325
Bangladesh,1977,Agriculture,9.16,0.121,1.325
Bangladesh,1977,State_Transfers,9.16,0.121,1.325
Bangladesh,1977,Social_Welfare,9.16,0.121,1.325
Bangladesh,1977,Administration_and_Others,15.27,0.202,1.325
Bangladesh,1978,Defense,10.33,0.188,1.824
Bangladesh,1978,Education,5.26,0.096,1.824
Bangladesh,1978,Health,5.21,0.095,1.824
Bangladesh,1978,Interest_Payments,18.12,0.33,1.824
Bangladesh,1978,Infrastructure,18.32,0.334,1.824
Bangladesh,1978,Agriculture,9.16,0.167,1.824
Bangladesh,1978,State_Transfers,9.16,0.167,1.824
Bangladesh,1978,Social_Welfare,9.16,0.167,1.824
Bangladesh,1978,Administration_and_Others,15.27,0.279,1.824
Bangladesh,1979,Defense,10.33,0.221,2.138
Bangladesh,1979,Education,5.26,0.112,2.138
Bangladesh,1979,Health,5.21,0.111,2.138
Bangladesh,1979,Interest_Payments,18.12,0.387,2.138
Bangladesh,1979,Infrastructure,18.32,0.392,2.138
Bangladesh,1979,Agriculture,9.16,0.196,2.138
Bangladesh,1979,State_Transfers,9.16,0.196,2.138
Bangladesh,1979,Social_Welfare,9.16,0.196,2.138
Bangladesh,1979,Administration_and_Others,15.27,0.326,2.138
Bangladesh,1980,Defense,10.33,0.257,2.491
Bangladesh,1980,Education,5.26,0.131,2.491
Bangladesh,1980,Health,5.21,0.13,2.491
Bangladesh,1980,Interest_Payments,18.12,0.451,2.491
Bangladesh,1980,Infrastructure,18.32,0.456,2.491
Bangladesh,1980,Agriculture,9.16,0.228,2.491
Bangladesh,1980,State_Transfers,9.16,0.228,2.491
Bangladesh,1980,Social_Welfare,9.16,0.228,2.491
Bangladesh,1980,Administration_and_Others,15.27,0.38,2.491
Bangladesh,1981,Defense,10.33,0.287,2.781
Bangladesh,1981,Education,6.63,0.184,2.781
Bangladesh,1981,Health,5.21,0.145,2.781
Bangladesh,1981,Interest_Payments,18.12,0.504,2.781
Bangladesh,1981,Infrastructure,17.91,0.498,2.781
Bangladesh,1981,Agriculture,8.96,0.249,2.781
Bangladesh,1981,State_Transfers,8.96,0.249,2.781
Bangladesh,1981,Social_Welfare,8.96,0.249,2.781
Bangladesh,1981,Administration_and_Others,14.93,0.415,2.781
Bangladesh,1982,Defense,10.33,0.263,2.544
Bangladesh,1982,Education,6.39,0.163,2.544
Bangladesh,1982,Health,5.21,0.133,2.544
Bangladesh,1982,Interest_Payments,18.12,0.461,2.544
Bangladesh,1982,Infrastructure,17.98,0.457,2.544
Bangladesh,1982,Agriculture,8.99,0.229,2.544
Bangladesh,1982,State_Transfers,8.99,0.229,2.544
Bangladesh,1982,Social_Welfare,8.99,0.229,2.544
Bangladesh,1982,Administration_and_Others,14.99,0.381,2.544
Bangladesh,1983,Defense,10.33,0.25,2.418
Bangladesh,1983,Education,6.47,0.156,2.418
Bangladesh,1983,Health,5.21,0.126,2.418
Bangladesh,1983,Interest_Payments,18.12,0.438,2.418
Bangladesh,1983,Infrastructure,17.96,0.434,2.418
Bangladesh,1983,Agriculture,8.98,0.217,2.418
Bangladesh,1983,State_Transfers,8.98,0.217,2.418
Bangladesh,1983,Social_Welfare,8.98,0.217,2.418
Bangladesh,1983,Administration_and_Others,14.97,0.362,2.418
Bangladesh,1984,Defense,10.33,0.268,2.598
Bangladesh,1984,Education,8.09,0.21,2.598
Bangladesh,1984,Health,5.21,0.135,2.598
Bangladesh,1984,Interest_Payments,18.12,0.471,2.598
Bangladesh,1984,Infrastructure,17.47,0.454,2.598
Bangladesh,1984,Agriculture,8.74,0.227,2.598
Bangladesh,1984,State_Transfers,8.74,0.227,2.598
Bangladesh,1984,Social_Welfare,8.74,0.227,2.598
Bangladesh,1984,Administration_and_Others,14.56,0.378,2.598
Bangladesh,1985,Defense,10.33,0.316,3.059
Bangladesh,1985,Education,8.39,0.257,3.059
Bangladesh,1985,Health,5.21,0.159,3.059
Bangladesh,1985,Interest_Payments,18.12,0.554,3.059
Bangladesh,1985,Infrastructure,17.38,0.532,3.059
Bangladesh,1985,Agriculture,8.69,0.266,3.059
Bangladesh,1985,State_Transfers,8.69,0.266,3.059
Bangladesh,1985,Social_Welfare,8.69,0.266,3.059
Bangladesh,1985,Administration_and_Others,14.49,0.443,3.059
Bangladesh,1986,Defense,10.33,0.309,2.99
Bangladesh,1986,Education,9.13,0.273,2.99
Bangladesh,1986,Health,5.21,0.156,2.99
Bangladesh,1986,Interest_Payments,18.12,0.542,2.99
Bangladesh,1986,Infrastructure,17.16,0.513,2.99
Bangladesh,1986,Agriculture,8.58,0.257,2.99
Bangladesh,1986,State_Transfers,8.58,0.257,2.99
Bangladesh,1986,Social_Welfare,8.58,0.257,2.99
Bangladesh,1986,Administration_and_Others,14.3,0.428,2.99
Bangladesh,1987,Defense,10.33,0.345,3.337
Bangladesh,1987,Education,10.47,0.349,3.337
Bangladesh,1987,Health,5.21,0.174,3.337
Bangladesh,1987,Interest_Payments,18.12,0.605,3.337
Bangladesh,1987,Infrastructure,16.76,0.559,3.337
Bangladesh,1987,Agriculture,8.38,0.28,3.337
Bangladesh,1987,State_Transfers,8.38,0.28,3.337
Bangladesh,1987,Social_Welfare,8.38,0.28,3.337
Bangladesh,1987,Administration_and_Others,13.97,0.466,3.337
Bangladesh,1988,Defense,10.33,0.377,3.65
Bangladesh,1988,Education,11.19,0.408,3.65
Bangladesh,1988,Health,5.21,0.19,3.65
Bangladesh,1988,Interest_Payments,18.12,0.661,3.65
Bangladesh,1988,Infrastructure,16.54,0.604,3.65
Bangladesh,1988,Agriculture,8.27,0.302,3.65
Bangladesh,1988,State_Transfers,8.27,0.302,3.65
Bangladesh,1988,Social_Welfare,8.27,0.302,3.65
Bangladesh,1988,Administration_and_Others,13.79,0.503,3.65
Bangladesh,1989,Defense,10.45,0.413,3.952
Bangladesh,1989,Education,11.19,0.442,3.952
Bangladesh,1989,Health,5.21,0.206,3.952
Bangladesh,1989,Interest_Payments,18.12,0.716,3.952
Bangladesh,1989,Infrastructure,16.51,0.653,3.952
Bangladesh,1989,Agriculture,8.25,0.326,3.952
Bangladesh,1989,State_Transfers,8.25,0.326,3.952
Bangladesh,1989,Social_Welfare,8.25,0.326,3.952
Bangladesh,1989,Administration_and_Others,13.76,0.544,3.952
Bangladesh,1990,Defense,10.28,0.446,4.339
Bangladesh,1990,Education,11.19,0.486,4.339
Bangladesh,1990,Health,5.21,0.226,4.339
Bangladesh,1990,Interest_Payments,18.12,0.786,4.339
Bangladesh,1990,Infrastructure,16.56,0.719,4.339
Bangladesh,1990,Agriculture,8.28,0.359,4.339
Bangladesh,1990,State_Transfers,8.28,0.359,4.339
Bangladesh,1990,Social_Welfare,8.28,0.359,4.339
Bangladesh,1990,Administration_and_Others,13.8,0.599,4.339
Bangladesh,1991,Defense,10.43,0.443,4.251
Bangladesh,1991,Education,11.06,0.47,4.251
Bangladesh,1991,Health,5.21,0.221,4.251
Bangladesh,1991,Interest_Payments,18.12,0.77,4.251
Bangladesh,1991,Infrastructure,16.55,0.704,4.251
Bangladesh,1991,Agriculture,8.28,0.352,4.251
Bangladesh,1991,State_Transfers,8.28,0.352,4.251
Bangladesh,1991,Social_Welfare,8.28,0.352,4.251
Bangladesh,1991,Administration_and_Others,13.79,0.586,4.251
Bangladesh,1992,Defense,11.58,0.504,4.354
Bangladesh,1992,Education,12.54,0.546,4.354
Bangladesh,1992,Health,5.21,0.227,4.354
Bangladesh,1992,Interest_Payments,18.12,0.789,4.354
Bangladesh,1992,Infrastructure,15.76,0.686,4.354
Bangladesh,1992,Agriculture,7.88,0.343,4.354
Bangladesh,1992,State_Transfers,7.88,0.343,4.354
Bangladesh,1992,Social_Welfare,7.88,0.343,4.354
Bangladesh,1992,Administration_and_Others,13.14,0.572,4.354
Bangladesh,1993,Defense,11.16,0.508,4.555
Bangladesh,1993,Education,12.11,0.552,4.555
Bangladesh,1993,Health,5.21,0.237,4.555
Bangladesh,1993,Interest_Payments,18.12,0.825,4.555
Bangladesh,1993,Infrastructure,16.02,0.73,4.555
Bangladesh,1993,Agriculture,8.01,0.365,4.555
Bangladesh,1993,State_Transfers,8.01,0.365,4.555
Bangladesh,1993,Social_Welfare,8.01,0.365,4.555
Bangladesh,1993,Administration_and_Others,13.35,0.608,4.555
Bangladesh,1994,Defense,11.83,0.549,4.637
Bangladesh,1994,Education,15.2,0.705,4.637
Bangladesh,1994,Health,5.21,0.242,4.637
Bangladesh,1994,Interest_Payments,18.12,0.84,4.637
Bangladesh,1994,Infrastructure,14.89,0.69,4.637
Bangladesh,1994,Agriculture,7.45,0.345,4.637
Bangladesh,1994,State_Transfers,7.45,0.345,4.637
Bangladesh,1994,Social_Welfare,7.45,0.345,4.637
Bangladesh,1994,Administration_and_Others,12.41,0.575,4.637
Bangladesh,1995,Defense,11.44,0.596,5.21
Bangladesh,1995,Education,15.2,0.792,5.21
Bangladesh,1995,Health,5.21,0.271,5.21
Bangladesh,1995,Interest_Payments,18.12,0.944,5.21
Bangladesh,1995,Infrastructure,15.01,0.782,5.21
Bangladesh,1995,Agriculture,7.5,0.391,5.21
Bangladesh,1995,State_Transfers,7.5,0.391,5.21
Bangladesh,1995,Social_Welfare,7.5,0.391,5.21
Bangladesh,1995,Administration_and_Others,12.51,0.652,5.21
Bangladesh,1996,Defense,11.99,0.765,6.377
Bangladesh,1996,Education,15.2,0.969,6.377
Bangladesh,1996,Health,5.21,0.332,6.377
Bangladesh,1996,Interest_Payments,18.12,1.156,6.377
Bangladesh,1996,Infrastructure,14.85,0.947,6.377
Bangladesh,1996,Agriculture,7.42,0.473,6.377
Bangladesh,1996,State_Transfers,7.42,0.473,6.377
Bangladesh,1996,Social_Welfare,7.42,0.473,6.377
Bangladesh,1996,Administration_and_Others,12.37,0.789,6.377
Bangladesh,1997,Defense,12.27,0.813,6.625
Bangladesh,1997,Education,15.2,1.007,6.625
Bangladesh,1997,Health,5.21,0.345,6.625
Bangladesh,1997,Interest_Payments,18.12,1.2,6.625
Bangladesh,1997,Infrastructure,14.76,0.978,6.625
Bangladesh,1997,Agriculture,7.38,0.489,6.625
Bangladesh,1997,State_Transfers,7.38,0.489,6.625
Bangladesh,1997,Social_Welfare,7.38,0.489,6.625
Bangladesh,1997,Administration_and_Others,12.3,0.815,6.625
Bangladesh,1998,Defense,12.33,0.846,6.864
Bangladesh,1998,Education,18.13,1.244,6.864
Bangladesh,1998,Health,5.21,0.358,6.864
Bangladesh,1998,Interest_Payments,18.12,1.244,6.864
Bangladesh,1998,Infrastructure,13.86,0.951,6.864
Bangladesh,1998,Agriculture,6.93,0.476,6.864
Bangladesh,1998,State_Transfers,6.93,0.476,6.864
Bangladesh,1998,Social_Welfare,6.93,0.476,6.864
Bangladesh,1998,Administration_and_Others,11.55,0.793,6.864
Bangladesh,1999,Defense,14.16,0.997,7.041
Bangladesh,1999,Education,18.13,1.276,7.041
Bangladesh,1999,Health,5.21,0.367,7.041
Bangladesh,1999,Interest_Payments,18.12,1.276,7.041
Bangladesh,1999,Infrastructure,13.31,0.937,7.041
Bangladesh,1999,Agriculture,6.66,0.469,7.041
Bangladesh,1999,State_Transfers,6.66,0.469,7.041
